,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
treasures,1.0,0.0,0.0,0.0
treat,2.0,1.0,5.0,1.0
treated,3.0,2.0,7.0,2.0
treating,1.0,1.0,1.0,0.0
treatment,0.0,3.0,5.0,0.0
treaty,1.0,0.0,0.0,0.0
tree,2.0,0.0,0.0,61.0
trees,2.0,10.0,4.0,52.0
trem,0.0,1.0,0.0,0.0
tremble,0.0,0.0,1.0,0.0
trembled,1.0,0.0,1.0,0.0
trembling,0.0,3.0,1.0,1.0
tremblings,0.0,0.0,1.0,0.0
tremendous,0.0,0.0,0.0,5.0
tremulous,1.0,0.0,0.0,1.0
tremulously,1.0,0.0,0.0,0.0
trench,0.0,1.0,0.0,0.0
trenchers,0.0,1.0,0.0,0.0
trend,0.0,1.0,0.0,2.0
trent,1.0,0.0,0.0,0.0
trepidation,0.0,0.0,1.0,0.0
trespass,1.0,2.0,2.0,0.0
tress,0.0,0.0,1.0,0.0
tressels,1.0,0.0,0.0,0.0
tri,0.0,1.0,0.0,0.0
trial,5.0,1.0,2.0,1.0
trials,0.0,0.0,1.0,0.0
triangle,0.0,0.0,0.0,1.0
triangular,0.0,0.0,0.0,1.0
tribe,0.0,0.0,0.0,6.0
tribes,0.0,0.0,0.0,5.0
tributaries,0.0,0.0,0.0,2.0
tributary,0.0,0.0,0.0,3.0
tribute,1.0,0.0,1.0,1.0
trick,2.0,1.0,0.0,0.0
tricks,0.0,0.0,1.0,3.0
tried,13.0,6.0,16.0,7.0
tries,0.0,1.0,1.0,0.0
trifle,4.0,2.0,5.0,1.0
trifled,1.0,0.0,1.0,0.0
trifles,0.0,1.0,0.0,0.0
trifling,1.0,1.0,5.0,0.0
trigger,0.0,1.0,0.0,1.0
trim,0.0,0.0,1.0,0.0
trimming,0.0,0.0,1.0,0.0
trimmings,0.0,1.0,0.0,0.0
trinkets,1.0,0.0,0.0,0.0
tripped,0.0,0.0,0.0,1.0
tripping,0.0,0.0,0.0,1.0
triumph,2.0,5.0,10.0,6.0
triumphant,0.0,0.0,2.0,0.0
triumphantly,1.0,0.0,2.0,2.0
triumphing,0.0,0.0,1.0,0.0
trivial,2.0,2.0,0.0,0.0
trodden,1.0,0.0,0.0,1.0
troglodytic,0.0,0.0,0.0,1.0
trolley,0.0,0.0,0.0,1.0
troop,0.0,0.0,1.0,0.0
trophies,0.0,0.0,0.0,3.0
tropical,0.0,1.0,0.0,6.0
trotted,0.0,0.0,0.0,2.0
trouble,14.0,14.0,21.0,8.0
troubled,0.0,2.0,0.0,0.0
troubles,1.0,0.0,0.0,3.0
troublesome,3.0,0.0,1.0,0.0
troubling,0.0,3.0,1.0,0.0
trouser,0.0,0.0,0.0,1.0
trousers,0.0,3.0,0.0,0.0
trout,0.0,0.0,1.0,2.0
true,24.0,13.0,26.0,13.0
truest,0.0,0.0,1.0,1.0
truly,12.0,0.0,7.0,1.0
trunk,0.0,0.0,1.0,11.0
trunks,1.0,0.0,1.0,7.0
trust,4.0,9.0,15.0,11.0
trusted,2.0,1.0,7.0,2.0
trustee,0.0,1.0,0.0,0.0
trustiest,1.0,0.0,0.0,0.0
trusting,1.0,0.0,2.0,1.0
trustworthy,0.0,1.0,0.0,0.0
trusty,0.0,1.0,0.0,1.0
truth,14.0,20.0,27.0,17.0
truthful,0.0,1.0,0.0,0.0
truths,1.0,0.0,0.0,0.0
try,9.0,6.0,12.0,15.0
tryin,0.0,0.0,0.0,1.0
trying,15.0,2.0,6.0,0.0
tual,0.0,1.0,0.0,0.0
tube,0.0,0.0,0.0,3.0
tubes,0.0,0.0,0.0,1.0
tuesday,5.0,0.0,12.0,1.0
tuft,0.0,5.0,0.0,1.0
tufted,0.0,0.0,0.0,2.0
tufts,0.0,0.0,0.0,2.0
tug,0.0,1.0,0.0,0.0
tugging,0.0,1.0,0.0,0.0
tumble,0.0,1.0,0.0,0.0
tummy,0.0,0.0,0.0,1.0
tumult,0.0,0.0,3.0,3.0
tumultuously,0.0,0.0,0.0,1.0
tunbridge,1.0,0.0,0.0,0.0
tune,1.0,0.0,0.0,0.0
tunity,0.0,1.0,0.0,0.0
tunnel,0.0,3.0,0.0,9.0
ture,0.0,1.0,0.0,0.0
tureen,0.0,0.0,0.0,1.0
turf,0.0,1.0,0.0,1.0
turmoil,0.0,0.0,0.0,1.0
turn,17.0,15.0,27.0,28.0
turned,21.0,44.0,43.0,34.0
turner,0.0,0.0,0.0,1.0
turning,14.0,3.0,13.0,10.0
turnings,1.0,0.0,0.0,0.0
turnpike,0.0,0.0,1.0,0.0
turnpikes,0.0,0.0,1.0,0.0
turns,2.0,1.0,2.0,1.0
turpey,0.0,1.0,0.0,0.0
turrets,0.0,1.0,0.0,0.0
turtles,0.0,0.0,0.0,2.0
tusks,0.0,0.0,0.0,1.0
tut,0.0,0.0,0.0,2.0
tutor,0.0,2.0,0.0,0.0
twain,0.0,1.0,0.0,0.0
twanging,0.0,0.0,0.0,1.0
tweed,0.0,4.0,0.0,0.0
twelve,6.0,3.0,4.0,3.0
twelvemonth,2.0,0.0,7.0,0.0
twentieth,2.0,0.0,0.0,2.0
twenty,21.0,10.0,15.0,20.0
twice,6.0,12.0,14.0,9.0
twigs,0.0,0.0,0.0,1.0
twilight,0.0,1.0,0.0,3.0
twin,0.0,1.0,0.0,2.0
twining,0.0,0.0,0.0,1.0
twinkle,0.0,0.0,0.0,1.0
twinkled,0.0,0.0,0.0,2.0
twinkling,0.0,0.0,0.0,3.0
twirled,0.0,1.0,0.0,0.0
twisted,0.0,1.0,0.0,2.0
two,114.0,80.0,135.0,108.0
tyin,0.0,0.0,0.0,1.0
tying,0.0,0.0,0.0,1.0
type,0.0,4.0,0.0,12.0
types,0.0,1.0,0.0,5.0
typewriter,0.0,2.0,0.0,0.0
typewriting,0.0,1.0,0.0,0.0
typical,0.0,1.0,0.0,1.0
tyranny,1.0,0.0,0.0,0.0
tyrant,0.0,1.0,0.0,0.0
uganda,0.0,0.0,0.0,2.0
uglier,0.0,0.0,1.0,0.0
ugly,1.0,2.0,2.0,0.0
ultimate,1.0,0.0,0.0,0.0
ultimately,0.0,0.0,1.0,0.0
ululation,0.0,0.0,0.0,1.0
umberland,0.0,1.0,0.0,0.0
umbrella,1.0,0.0,0.0,1.0
umbrellas,1.0,0.0,0.0,0.0
umpire,1.0,0.0,0.0,0.0
un,0.0,0.0,1.0,0.0
unabashed,0.0,0.0,1.0,1.0
unabated,0.0,0.0,1.0,0.0
unable,7.0,8.0,14.0,12.0
unabsurd,1.0,0.0,0.0,0.0
unaccountable,1.0,0.0,2.0,0.0
unacknowledged,1.0,0.0,1.0,0.0
unacquainted,0.0,0.0,1.0,0.0
unaffected,3.0,0.0,5.0,0.0
unaffectedly,0.0,0.0,2.0,0.0
unallied,0.0,0.0,1.0,0.0
unalloyed,0.0,0.0,1.0,0.0
unalterable,1.0,0.0,1.0,0.0
unambi,0.0,1.0,0.0,0.0
unambitious,0.0,2.0,0.0,0.0
unannounced,0.0,1.0,0.0,0.0
unanswerable,0.0,0.0,1.0,1.0
unanswered,1.0,0.0,0.0,0.0
unappeasable,0.0,0.0,1.0,0.0
unappreciative,0.0,0.0,0.0,1.0
unarmed,0.0,1.0,0.0,0.0
unashamed,0.0,0.0,0.0,1.0
unasked,0.0,0.0,1.0,0.0
unassailed,0.0,0.0,1.0,0.0
unassuming,0.0,0.0,3.0,0.0
unattended,1.0,0.0,1.0,0.0
unavailing,0.0,0.0,2.0,0.0
unavoidable,0.0,0.0,1.0,0.0
unavoidably,0.0,0.0,1.0,0.0
unaware,0.0,0.0,1.0,0.0
unawares,0.0,0.0,0.0,1.0
unbecoming,1.0,0.0,1.0,0.0
unbend,0.0,0.0,0.0,1.0
unbending,1.0,0.0,1.0,0.0
unblemished,0.0,0.0,1.0,0.0
unbroken,0.0,1.0,0.0,5.0
uncancelled,0.0,1.0,0.0,0.0
uncanny,0.0,1.0,0.0,0.0
uncertain,5.0,2.0,2.0,1.0
uncertainty,1.0,0.0,1.0,0.0
unchanged,0.0,0.0,1.0,0.0
uncharted,0.0,0.0,0.0,1.0
unchecked,0.0,0.0,0.0,1.0
uncivil,0.0,0.0,5.0,0.0
unclassified,0.0,0.0,0.0,1.0
uncle,1.0,9.0,69.0,0.0
unclean,0.0,0.0,0.0,1.0
uncles,0.0,0.0,3.0,0.0
uncomfortable,2.0,0.0,7.0,1.0
uncomfortably,0.0,1.0,0.0,0.0
uncommon,1.0,1.0,5.0,0.0
uncommonly,0.0,0.0,9.0,0.0
uncompanionable,0.0,0.0,1.0,0.0
unconcern,0.0,0.0,3.0,0.0
unconcerned,2.0,1.0,2.0,1.0
unconcernedly,0.0,1.0,0.0,0.0
unconnected,2.0,0.0,4.0,0.0
unconscious,0.0,1.0,0.0,1.0
unconsciously,2.0,0.0,3.0,1.0
unconsciousness,1.0,0.0,0.0,1.0
unconsidered,1.0,0.0,0.0,0.0
uncontrollable,0.0,1.0,0.0,0.0
uncontrolled,0.0,0.0,1.0,0.0
unconvinced,1.0,0.0,0.0,2.0
uncouth,0.0,1.0,0.0,1.0
uncurtained,0.0,1.0,0.0,0.0
undaunted,0.0,0.0,0.0,1.0
undeceive,0.0,0.0,1.0,0.0
undeceived,0.0,1.0,0.0,0.0
undecided,0.0,0.0,1.0,0.0
undeniable,0.0,1.0,0.0,0.0
under,44.0,24.0,33.0,41.0
undergo,0.0,1.0,0.0,0.0
undergone,0.0,0.0,2.0,1.0
undergrowth,0.0,0.0,0.0,2.0
underlying,0.0,0.0,0.0,1.0
underrated,0.0,1.0,0.0,0.0
understand,29.0,25.0,30.0,24.0
understanding,20.0,2.0,21.0,1.0
understands,1.0,0.0,0.0,0.0
understood,20.0,4.0,13.0,5.0
undertake,0.0,2.0,0.0,1.0
undertaken,0.0,0.0,1.0,0.0
undertakes,2.0,0.0,0.0,0.0
undertaking,0.0,1.0,1.0,0.0
undertook,1.0,0.0,0.0,0.0
undervalue,1.0,0.0,0.0,0.0
undervalued,0.0,0.0,1.0,0.0
undervaluing,0.0,0.0,1.0,0.0
underwood,0.0,0.0,0.0,1.0
undeserved,0.0,0.0,1.0,0.0
undeserving,0.0,0.0,3.0,0.0
undesirable,1.0,0.0,0.0,0.0
undesirableness,1.0,0.0,0.0,0.0
undesired,1.0,0.0,0.0,0.0
undetermined,0.0,0.0,1.0,0.0
undeveloped,0.0,0.0,0.0,4.0
undeviating,1.0,0.0,0.0,0.0
undid,0.0,0.0,0.0,1.0
undiminished,0.0,0.0,1.0,0.0
undo,0.0,0.0,2.0,0.0
undoing,0.0,1.0,0.0,0.0
undone,1.0,0.0,1.0,0.0
undoubt,0.0,1.0,0.0,0.0
undoubted,0.0,0.0,1.0,1.0
undoubtedly,5.0,0.0,10.0,5.0
undue,1.0,0.0,0.0,0.0
undulating,0.0,1.0,0.0,2.0
undulations,0.0,1.0,0.0,1.0
unduly,0.0,0.0,0.0,2.0
undutiful,0.0,0.0,1.0,0.0
uneasiness,2.0,1.0,7.0,0.0
uneasy,2.0,2.0,8.0,4.0
uneducated,0.0,1.0,0.0,0.0
unembarrassed,1.0,0.0,2.0,0.0
unemotional,0.0,1.0,0.0,0.0
unemployed,1.0,0.0,0.0,0.0
unequal,2.0,0.0,4.0,0.0
unequally,0.0,0.0,1.0,0.0
unerring,0.0,0.0,0.0,1.0
uneventful,1.0,0.0,0.0,0.0
unexampled,0.0,0.0,1.0,0.0
unexceptionable,1.0,0.0,0.0,0.0
unexhausted,0.0,0.0,0.0,1.0
unexpected,2.0,3.0,8.0,4.0
unexpectedly,1.0,1.0,3.0,0.0
unexplained,0.0,2.0,0.0,0.0
unexplored,0.0,1.0,0.0,0.0
unfair,0.0,1.0,0.0,0.0
unfairly,3.0,1.0,0.0,0.0
unfamiliar,0.0,0.0,0.0,1.0
unfastened,1.0,0.0,0.0,0.0
unfavourable,1.0,0.0,2.0,0.0
unfavourably,0.0,0.0,1.0,0.0
unfeeling,6.0,0.0,3.0,0.0
unfelt,1.0,0.0,2.0,0.0
unfeudal,1.0,0.0,0.0,0.0
unfit,4.0,0.0,2.0,0.0
unfledged,1.0,0.0,0.0,0.0
unfold,0.0,0.0,1.0,0.0
unfolded,0.0,0.0,5.0,1.0
unfolding,1.0,0.0,1.0,0.0
unforgiving,1.0,0.0,2.0,0.0
unformed,1.0,0.0,0.0,0.0
unfortunate,3.0,6.0,6.0,5.0
unfortunately,2.0,1.0,3.0,3.0
unfounded,2.0,1.0,0.0,0.0
unfrequently,0.0,0.0,1.0,0.0
unfruitful,0.0,1.0,0.0,0.0
unfurled,0.0,0.0,0.0,1.0
unfurnished,0.0,1.0,0.0,0.0
ungainly,0.0,0.0,0.0,1.0
ungenerous,0.0,0.0,3.0,0.0
ungenteel,1.0,0.0,0.0,0.0
ungovernable,0.0,0.0,1.0,0.0
ungracious,1.0,0.0,3.0,0.0
ungraciousness,0.0,0.0,1.0,0.0
ungrateful,1.0,0.0,0.0,0.0
unguarded,2.0,0.0,4.0,0.0
unhappily,0.0,0.0,3.0,2.0
unhappiness,1.0,0.0,2.0,0.0
unhappy,4.0,6.0,13.0,1.0
unheard,1.0,0.0,1.0,0.0
uniform,0.0,0.0,1.0,0.0
uniformity,0.0,0.0,1.0,0.0
uniformly,0.0,0.0,3.0,0.0
uniforms,0.0,1.0,0.0,0.0
unimaginative,0.0,1.0,0.0,0.0
unimpaired,1.0,0.0,0.0,0.0
unimportant,1.0,0.0,1.0,0.0
uninfluenced,0.0,0.0,0.0,1.0
unintelligible,0.0,0.0,1.0,2.0
unintentionally,2.0,0.0,0.0,0.0
uninteresting,0.0,2.0,0.0,0.0
union,6.0,0.0,4.0,0.0
unique,0.0,1.0,0.0,1.0
unison,1.0,0.0,0.0,0.0
unit,0.0,0.0,0.0,1.0
unite,0.0,2.0,2.0,0.0
united,4.0,1.0,7.0,2.0
uniting,2.0,0.0,1.0,0.0
universal,2.0,0.0,3.0,1.0
universally,0.0,0.0,3.0,0.0
universe,0.0,0.0,0.0,1.0
universities,0.0,0.0,1.0,0.0
university,0.0,0.0,0.0,4.0
unjust,5.0,0.0,4.0,0.0
unjustifiable,0.0,1.0,2.0,0.0
unjustly,0.0,0.0,2.0,0.0
unkempt,0.0,0.0,0.0,1.0
unkennel,0.0,1.0,0.0,0.0
unkind,3.0,0.0,0.0,1.0
unkindness,0.0,0.0,1.0,0.0
unknowingly,1.0,0.0,1.0,0.0
unknown,2.0,7.0,8.0,24.0
unless,4.0,11.0,20.0,8.0
unlike,3.0,1.0,4.0,1.0
unlikely,1.0,5.0,4.0,2.0
unlimited,0.0,1.0,0.0,0.0
unlocked,1.0,0.0,0.0,0.0
unlooked,1.0,0.0,0.0,0.0
unloosed,0.0,0.0,0.0,1.0
unluckily,1.0,0.0,3.0,0.0
unlucky,1.0,0.0,10.0,0.0
unmanageable,2.0,0.0,0.0,0.0
unmannerly,0.0,0.0,0.0,2.0
unmarked,0.0,0.0,1.0,0.0
unmarried,0.0,3.0,0.0,0.0
unmistakable,0.0,1.0,0.0,0.0
unmitigated,0.0,2.0,0.0,0.0
unmodernized,1.0,0.0,0.0,0.0
unmoved,0.0,0.0,1.0,0.0
unnatural,1.0,1.0,2.0,1.0
unnaturally,0.0,0.0,1.0,0.0
unnecessarily,1.0,0.0,1.0,0.0
unnecessary,4.0,1.0,4.0,1.0
unnerving,0.0,0.0,0.0,1.0
unobjectionable,1.0,0.0,0.0,0.0
unobservant,1.0,0.0,0.0,0.0
unobserved,1.0,0.0,0.0,0.0
unoccupied,0.0,1.0,0.0,0.0
unpacked,1.0,0.0,0.0,1.0
unpardonable,2.0,0.0,4.0,0.0
unpenetrated,0.0,0.0,0.0,1.0
unperplexed,1.0,0.0,0.0,0.0
unpersuadable,1.0,0.0,0.0,0.0
unpleasant,4.0,3.0,8.0,2.0
unpleasantly,0.0,0.0,1.0,0.0
unpleasing,0.0,0.0,1.0,0.0
unpolished,1.0,0.0,0.0,0.0
unpractical,0.0,1.0,0.0,0.0
unpractised,0.0,0.0,0.0,1.0
unprejudiced,1.0,0.0,0.0,1.0
unpremeditated,1.0,0.0,0.0,0.0
unprepared,0.0,0.0,1.0,0.0
unpretending,0.0,0.0,1.0,0.0
unprincipled,0.0,0.0,1.0,0.0
unprintable,0.0,0.0,0.0,1.0
unproductively,1.0,0.0,0.0,0.0
unprofitable,1.0,0.0,1.0,0.0
unprosperous,1.0,0.0,0.0,0.0
unprotected,0.0,1.0,1.0,0.0
unqualified,2.0,0.0,1.0,0.0
unquestionably,3.0,0.0,1.0,0.0
unquestioned,0.0,0.0,0.0,1.0
unreasonable,1.0,0.0,7.0,0.0
unreasonableness,1.0,0.0,0.0,0.0
unreasonably,1.0,0.0,1.0,1.0
unreserve,0.0,0.0,1.0,0.0
unreserved,0.0,0.0,3.0,0.0
unreservedly,1.0,0.0,0.0,0.0
unresisting,0.0,0.0,0.0,1.0
unrestrained,0.0,0.0,1.0,0.0
unrivalled,1.0,0.0,0.0,0.0
unrolled,0.0,1.0,0.0,0.0
unsafe,1.0,1.0,0.0,0.0
unsatisfactory,2.0,0.0,0.0,1.0
unscrupulous,0.0,0.0,0.0,1.0
unseen,2.0,2.0,0.0,0.0
unseldom,0.0,0.0,1.0,0.0
unsettled,1.0,0.0,3.0,0.0
unsexual,0.0,0.0,0.0,1.0
unshackled,1.0,0.0,1.0,0.0
unshaken,0.0,0.0,1.0,1.0
unshaven,0.0,0.0,0.0,1.0
unshrinking,0.0,0.0,0.0,1.0
unsigned,0.0,1.0,0.0,0.0
unsisterly,1.0,0.0,0.0,0.0
unsociable,0.0,0.0,0.0,1.0
unsocial,0.0,0.0,1.0,0.0
unsoftened,1.0,0.0,0.0,0.0
unsolicitous,1.0,0.0,0.0,0.0
unspoken,0.0,1.0,0.0,0.0
unstudied,0.0,0.0,1.0,0.0
unsubdued,0.0,0.0,1.0,0.0
unsuccessfully,0.0,0.0,1.0,0.0
unsuitable,0.0,0.0,2.0,0.0
unsuspicious,1.0,0.0,1.0,0.0
unswathed,0.0,1.0,0.0,0.0
unsympathetic,0.0,0.0,0.0,2.0
untamed,0.0,0.0,1.0,0.0
untaught,1.0,0.0,0.0,0.0
untenanted,0.0,1.0,0.0,0.0
unthinkable,0.0,0.0,0.0,1.0
untidiness,0.0,0.0,0.0,1.0
untidy,0.0,0.0,1.0,1.0
untii,0.0,1.0,0.0,0.0
until,0.0,55.0,3.0,61.0
untill,0.0,1.0,0.0,0.0
untimely,0.0,1.0,0.0,0.0
untinctured,0.0,0.0,1.0,0.0
untitled,0.0,0.0,1.0,0.0
untold,0.0,0.0,0.0,1.0
untouched,0.0,0.0,1.0,1.0
untried,0.0,0.0,0.0,1.0
untroubled,0.0,0.0,0.0,1.0
unusual,1.0,1.0,1.0,1.0
unutterable,1.0,0.0,0.0,0.0
unvarying,1.0,0.0,1.0,0.0
unvisited,1.0,0.0,0.0,0.0
unwarlike,0.0,1.0,0.0,0.0
unwarrantable,0.0,0.0,0.0,1.0
unwary,0.0,0.0,0.0,1.0
unwearied,1.0,0.0,0.0,0.0
unwearying,0.0,0.0,1.0,0.0
unwelcome,3.0,0.0,4.0,2.0
unwell,5.0,0.0,2.0,0.0
unwieldy,0.0,0.0,0.0,5.0
unwilling,3.0,0.0,10.0,0.0
unwillingly,1.0,0.0,4.0,0.0
unwillingness,0.0,0.0,3.0,0.0
unwise,1.0,0.0,0.0,0.0
unwonted,0.0,1.0,0.0,0.0
unworthily,1.0,0.0,1.0,0.0
unworthy,4.0,0.0,4.0,0.0
up,91.0,123.0,113.0,227.0
upbraided,0.0,0.0,1.0,0.0
upbraiding,0.0,0.0,1.0,0.0
upheaval,0.0,0.0,0.0,1.0
upheavals,0.0,0.0,0.0,1.0
upheld,0.0,0.0,0.0,1.0
upland,0.0,0.0,0.0,1.0
uplands,0.0,1.0,0.0,0.0
uplifted,0.0,0.0,0.0,1.0
upon,72.0,314.0,75.0,409.0
upper,3.0,6.0,2.0,4.0
uppercross,77.0,0.0,0.0,0.0
uppermost,0.0,0.0,1.0,0.0
uppish,0.0,0.0,0.0,1.0
upright,2.0,2.0,0.0,1.0
uprightness,2.0,0.0,0.0,0.0
uproar,0.0,1.0,1.0,10.0
upsala,0.0,0.0,0.0,2.0
upset,2.0,0.0,0.0,3.0
upshot,0.0,2.0,0.0,0.0
upstairs,0.0,5.0,10.0,0.0
upstart,0.0,0.0,1.0,0.0
upturned,0.0,0.0,0.0,1.0
upward,0.0,3.0,0.0,4.0
upwards,1.0,0.0,0.0,10.0
upwood,0.0,2.0,0.0,0.0
urchin,0.0,1.0,0.0,0.0
urge,1.0,0.0,0.0,0.0
urged,1.0,1.0,6.0,0.0
urgency,1.0,1.0,0.0,0.0
urgent,1.0,2.0,3.0,1.0
urging,1.0,0.0,0.0,0.0
us,48.0,182.0,122.0,332.0
usage,2.0,2.0,2.0,1.0
usages,1.0,0.0,0.0,0.0
use,28.0,14.0,14.0,18.0
used,26.0,12.0,21.0,6.0
useful,11.0,2.0,6.0,6.0
usefulness,5.0,0.0,0.0,0.0
useless,1.0,5.0,6.0,5.0
uselessly,0.0,0.0,1.0,0.0
uses,1.0,0.0,0.0,1.0
ushered,2.0,0.0,0.0,0.0
using,2.0,2.0,1.0,0.0
usual,22.0,2.0,34.0,4.0
usually,0.0,3.0,8.0,3.0
utensils,0.0,1.0,0.0,0.0
utility,3.0,0.0,0.0,0.0
utmost,3.0,4.0,10.0,0.0
utter,2.0,0.0,6.0,1.0
utterance,0.0,1.0,0.0,0.0
uttered,5.0,1.0,5.0,3.0
utterly,0.0,0.0,1.0,1.0
uttermost,0.0,0.0,0.0,1.0
v,0.0,3.0,0.0,1.0
vacancies,1.0,0.0,0.0,0.0
vacancy,0.0,0.0,1.0,0.0
vacant,2.0,0.0,5.0,1.0
vacuous,0.0,0.0,0.0,1.0
vague,2.0,10.0,2.0,10.0
vaguely,0.0,1.0,0.0,2.0
vagueness,0.0,1.0,0.0,0.0
vain,16.0,1.0,20.0,5.0
valet,1.0,0.0,0.0,0.0
valiant,0.0,0.0,0.0,1.0
valid,0.0,0.0,1.0,1.0
valley,0.0,3.0,4.0,1.0
valour,0.0,2.0,0.0,0.0
valuable,5.0,1.0,9.0,1.0
value,19.0,6.0,9.0,4.0
valued,5.0,0.0,5.0,1.0
valueless,0.0,0.0,1.0,0.0
vamped,0.0,0.0,0.0,1.0
van,0.0,0.0,0.0,1.0
vandeleur,0.0,4.0,0.0,0.0
vandeleurs,0.0,1.0,0.0,0.0
vanish,0.0,2.0,1.0,1.0
vanished,1.0,2.0,2.0,6.0
vanishes,0.0,1.0,0.0,0.0
vanity,10.0,0.0,18.0,0.0
vanquished,1.0,0.0,0.0,0.0
vant,0.0,1.0,0.0,0.0
vapour,0.0,2.0,0.0,0.0
variance,1.0,0.0,1.0,0.0
variation,0.0,0.0,2.0,0.0
variations,1.0,0.0,0.0,0.0
varied,1.0,0.0,3.0,2.0
varieties,3.0,0.0,1.0,1.0
variety,2.0,1.0,7.0,3.0
various,6.0,0.0,9.0,10.0
varnished,1.0,1.0,0.0,0.0
vary,1.0,0.0,3.0,0.0
varying,1.0,0.0,2.0,3.0
vast,0.0,3.0,2.0,9.0
vastly,0.0,0.0,1.0,0.0
vastness,0.0,1.0,0.0,0.0
vatican,0.0,1.0,0.0,0.0
vaulted,0.0,0.0,0.0,1.0
ve,0.0,21.0,0.0,28.0
vegetable,0.0,0.0,0.0,4.0
vegetarian,0.0,0.0,0.0,2.0
vegetation,0.0,2.0,0.0,13.0
vehemence,0.0,1.0,1.0,0.0
vehement,1.0,0.0,0.0,0.0
vehicles,0.0,1.0,0.0,0.0
veil,0.0,2.0,0.0,1.0
veins,0.0,3.0,0.0,0.0
velocity,0.0,0.0,0.0,1.0
velvet,1.0,1.0,0.0,2.0
ven,0.0,1.0,0.0,0.0
venerable,0.0,1.0,0.0,0.0
veneration,0.0,0.0,1.0,0.0
vengeance,0.0,0.0,0.0,1.0
venison,0.0,0.0,1.0,0.0
venom,0.0,0.0,0.0,1.0
venomous,0.0,0.0,0.0,2.0
vent,0.0,0.0,2.0,2.0
ventilation,0.0,0.0,0.0,1.0
venting,0.0,0.0,1.0,0.0
vents,0.0,0.0,0.0,1.0
venture,9.0,4.0,5.0,6.0
ventured,6.0,0.0,7.0,5.0
ventures,0.0,0.0,0.0,1.0
venturing,0.0,0.0,1.0,0.0
veracity,0.0,0.0,2.0,2.0
veranda,2.0,0.0,0.0,2.0
verbatim,0.0,0.0,0.0,1.0
verdict,0.0,2.0,0.0,0.0
verdure,0.0,0.0,1.0,4.0
verified,0.0,0.0,0.0,1.0
verify,0.0,0.0,0.0,2.0
verily,0.0,0.0,1.0,0.0
vermin,0.0,0.0,0.0,3.0
vermins,0.0,0.0,0.0,1.0
verse,1.0,0.0,0.0,1.0
versed,0.0,0.0,0.0,1.0
verses,1.0,0.0,1.0,0.0
version,0.0,0.0,0.0,2.0
versus,0.0,0.0,0.0,1.0
vertebrate,0.0,0.0,0.0,3.0
very,434.0,190.0,487.0,142.0
vessel,0.0,0.0,0.0,2.0
vessels,0.0,0.0,0.0,1.0
vestas,0.0,0.0,0.0,1.0
vestibule,1.0,0.0,5.0,0.0
vestigia,0.0,0.0,0.0,1.0
vestry,0.0,1.0,0.0,0.0
veteran,0.0,0.0,0.0,1.0
vex,2.0,0.0,1.0,0.0
vexation,2.0,2.0,10.0,0.0
vexations,0.0,0.0,1.0,0.0
vexatious,0.0,0.0,2.0,0.0
vexed,4.0,1.0,8.0,0.0
vexillaria,0.0,0.0,0.0,1.0
vexing,0.0,0.0,1.0,0.0
vext,1.0,0.0,0.0,0.0
vi,0.0,0.0,0.0,1.0
vibrant,0.0,0.0,0.0,1.0
vibrated,0.0,1.0,0.0,0.0
vice,0.0,0.0,3.0,1.0
vices,0.0,0.0,1.0,0.0
vicinity,0.0,0.0,1.0,0.0
vicious,0.0,1.0,1.0,2.0
victim,0.0,7.0,1.0,2.0
victims,0.0,0.0,0.0,3.0
victories,0.0,0.0,0.0,1.0
victorious,0.0,0.0,0.0,1.0
victory,0.0,0.0,1.0,6.0
vienna,0.0,0.0,0.0,5.0
view,17.0,11.0,17.0,18.0
viewed,1.0,0.0,0.0,0.0
viewing,0.0,0.0,3.0,0.0
views,9.0,2.0,11.0,6.0
vigil,0.0,2.0,0.0,0.0
vigo,0.0,0.0,0.0,1.0
vigor,0.0,0.0,0.0,1.0
vigorous,1.0,0.0,0.0,1.0
vigorously,0.0,0.0,1.0,0.0
vigour,2.0,0.0,1.0,0.0
vii,0.0,0.0,0.0,1.0
viii,0.0,0.0,0.0,1.0
vile,0.0,1.0,0.0,3.0
villa,0.0,0.0,0.0,2.0
village,9.0,3.0,6.0,5.0
villagers,0.0,1.0,0.0,0.0
villages,0.0,0.0,0.0,1.0
villain,0.0,5.0,0.0,0.0
villainous,0.0,0.0,1.0,2.0
villainy,0.0,2.0,0.0,0.0
ville,0.0,2.0,0.0,0.0
villes,0.0,1.0,0.0,0.0
vindicated,0.0,0.0,0.0,1.0
vindication,0.0,0.0,2.0,0.0
vine,1.0,0.0,0.0,0.0
vingt,0.0,0.0,1.0,0.0
violated,1.0,0.0,1.0,0.0
violation,1.0,0.0,2.0,0.0
violence,1.0,2.0,3.0,6.0
violent,2.0,1.0,10.0,6.0
violently,0.0,1.0,6.0,2.0
violet,0.0,1.0,0.0,2.0
violin,0.0,1.0,0.0,0.0
virgil,0.0,0.0,0.0,1.0
virile,0.0,0.0,0.0,2.0
virility,0.0,0.0,0.0,1.0
virtue,0.0,0.0,10.0,0.0
virtues,2.0,0.0,0.0,1.0
viscount,2.0,0.0,0.0,0.0
viscountess,4.0,0.0,0.0,0.0
